# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:05:19 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./POPE_50C_tmp_submission.dat
save-folder:	RES_POPE-example
qrange:	[0.005, 0.6]
model:	LUV_POPE
temperature-init:	400
target-X2:	5
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
q	I_data	I_err	I_fit
0.136716232	0.109122468	0.000133416599	0.11010133392855222
0.137336205	0.108774919	0.000133464257	0.10952569556768575
0.137956177	0.107941884	0.000132900592	0.10893812834552707
0.13857615	0.107339669	0.000133291275	0.10833885516435442
0.139196122	0.106692876	0.000132404889	0.10772810487683677
0.139816095	0.105931859	0.000132511105	0.10710610445681557
0.140436067	0.105635205	0.000132756443	0.10647308678044531
0.14105604	0.104982142	0.000130806075	0.10582928250356494
0.141676012	0.104026423	0.000129477548	0.10517492813005633
0.142295985	0.103394562	0.000128595045	0.10451025760788564
0.142915958	0.102695525	0.000127156179	0.1038355095764904
0.14353593	0.102166525	0.00012783978	0.10315092417550065
0.144155903	0.10150638	0.000127213719	0.10245673956102931
0.144775875	0.100817964	0.000125588968	0.10175319957605822
0.145395848	0.100056422	0.000125839035	0.10104054469714499
0.14601582	0.0991638471	0.000125385235	0.10031902101370403
0.146635793	0.0986489338	0.000123971196	0.09958887093695916
0.147255765	0.0977568762	0.000123960738	0.09885034241191169
0.147875738	0.0972414619	0.000124036433	0.0981036794012747
0.14849571	0.0964648161	0.000123568354	0.09734913131765524
0.149115683	0.0954737623	0.000124448056	0.09658694329529516
0.149735656	0.0948959763	0.000123737086	0.0958173645827716
0.150355628	0.094323629	0.000123097474	0.0950406448511242
0.150975601	0.0936059892	0.000123628968	0.0942570302879757
0.151595573	0.0924603736	0.00012308889	0.09346677230186709
0.152215546	0.0920776172	0.000122583947	0.0926701173200327
0.152835518	0.0911507165	0.00012249454	0.09186731689203657
0.153455491	0.0901953009	0.000122032293	0.09105861732066053
0.154075463	0.0893736211	0.000121671946	0.09024426992883706
0.154695436	0.0887270776	0.000123666788	0.0894245205366329
0.155315408	0.0876918197	0.000124078034	0.08859961987876912
0.155935381	0.0869316506	0.00012503393	0.08776981294066445
0.156555354	0.0861456881	0.00012579605	0.08693534816425844
0.157175326	0.085519946	0.000125178501	0.08609647340400857
0.157795299	0.0845444864	0.000126228353	0.08525343174858287
0.158415271	0.0836375708	0.00012660306	0.08440647092484112
0.159035244	0.0828576149	0.000125863907	0.08355583233796002
0.159655216	0.0822454521	0.000126670845	0.08270176191634766
0.160275189	0.0813687835	0.000127438237	0.08184449905579436
0.160895161	0.0802762632	0.000125636638	0.08098428755826603
0.161515134	0.0797569459	0.000126585976	0.08012136449273656
0.162135107	0.078427781	0.000126958036	0.07925596981774623
0.162755079	0.0779365774	0.000124482021	0.07838834216007746
0.163375052	0.0768274378	0.000122458821	0.07751871452283553
0.163995024	0.0761721097	0.000122696083	0.07664732401523498
0.164614997	0.075128859	0.000120733692	0.07577440055970597
0.165234969	0.0742908122	0.000119893809	0.07490017806247663
0.165854942	0.0734787108	0.000120509614	0.07402488308063644
0.166474914	0.0725932432	0.000118878831	0.07314874603183928
0.167094887	0.0716571767	0.000117714428	0.07227198983333157
0.167714859	0.0709812503	0.000118250851	0.07139484113901882
0.168334832	0.0697737969	0.000117430493	0.07051751896227895
0.168954805	0.0691931119	0.000116149791	0.06964024451395207
0.169574777	0.0682745499	0.000116364988	0.06876323689488256
0.17019475	0.0673305381	0.000115445778	0.06788670879122101
0.170814722	0.0664751828	0.000115114017	0.06701087631466941
0.171434695	0.0657700664	0.000115773065	0.06613594763512422
0.172054667	0.0649917942	0.000113956742	0.06526213422367043
0.17267464	0.0637844179	0.00011282817	0.06438963950871641
0.173294612	0.0631377924	0.000113694258	0.06351867009588318
0.173914585	0.0621782389	0.000112633673	0.06264942445844651
0.174534557	0.0613678139	0.000111546919	0.06178210412352439
0.17515453	0.060746235	0.000112224896	0.060916902407385155
0.175774503	0.0599784689	0.000110700466	0.060054014167738284
0.176394475	0.0590542715	0.000110273152	0.05919363154343635
0.177014448	0.0578949858	0.000110949046	0.05833593976284172
0.17763442	0.0571718258	0.000109193481	0.057481126803750456
0.178254393	0.0563184149	0.000108976867	0.056629372285282406
0.178874365	0.05551399	0.000108983399	0.055780858456357545
