# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:05:19 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./POPE_50C_tmp_submission.dat
save-folder:	RES_POPE-example
qrange:	[0.005, 0.6]
model:	LUV_POPE
temperature-init:	400
target-X2:	5
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
# Probabilities of finding a quasimolecular group at a position z (Angstrom) (distance from the bilayer center).
# SLD column: SLD contrast (difference from suspension medium) as a function of z; unit Angstrom^-2.
# -----------------------------------
z	CH3	CH	CH2	CG	P	ENX	BW	SLD
9.596070886231834	0.0015925114306141709	0.10259073426921025	0.879453484575293	0.0053728384249536855	0.0001498374430366936	5.337193528307131e-05	0.010787221476188184	-1.164469871261471e-06
9.697082158718485	0.0014096535746574278	0.10235260334494982	0.8782490391196777	0.0061374092569812504	0.00017089236611217128	6.0195447619914634e-05	0.011620206324011857	-1.1583000281715802e-06
9.798093431205135	0.0012461995047378257	0.10198221518825673	0.8770217428099607	0.006996277014585234	0.0001946374177740547	6.782807424385092e-05	0.012491099272273036	-1.151681123233889e-06
9.899104703691787	0.0011002923419855637	0.10148101010901306	0.8757634703985635	0.007958835324790785	0.0002213764237216594	7.635728299080637e-05	0.013398657208970306	-1.1445487965390683e-06
10.000115976178437	0.0009702283150410986	0.10085093154715467	0.8744651795350512	0.009035093475969723	0.0002514419649631911	8.587892260384015e-05	0.014341245087879982	-1.1368352303603295e-06
10.101127248665088	0.0008544470173245578	0.10009441351868645	0.87311695203249	0.010235672705333834	0.00028519737132876326	9.649789709867666e-05	0.01531681800308172	-1.1284691107324892e-06
10.20213852115174	0.000751521950377671	0.09921436495188711	0.871708040949632	0.011571795234229222	0.00032303876132610155	0.00010832887978140242	0.016322907437500624	-1.119375623984005e-06
10.30314979363839	0.0006601513874836537	0.09821415105476029	0.8702269233848592	0.01305526521653627	0.00036539711666393865	0.00012149706762697966	0.017356612459907397	-1.1094764919442993e-06
10.404161066125042	0.0005791495850252555	0.09709757188073172	0.8686613588363556	0.01469844077832113	0.0004127403778369685	0.0001361389765360944	0.01841459665636264	-1.0986900494761384e-06
10.505172338611692	0.0005074383628371238	0.09586883828361195	0.8669984529406403	0.016514196355888636	0.00046557554513572684	0.0001524032777690193	0.019493091579856472	-1.0869313678493495e-06
10.606183611098343	0.00044403906914782925	0.09453254547467489	0.865224726358765	0.018515874586105412	0.0005244507673283668	0.00017045167560717108	0.020587907484189427	-1.0741124272715565e-06
10.707194883584993	0.00038806494058471713	0.09309364441411498	0.8633261885365732	0.020717227068656533	0.0005899573980755432	0.0001904598260144983	0.02169445207342109	-1.060142341618476e-06
10.808206156071645	0.00033871386312029624	0.0915574112859353	0.8612884160228234	0.023132343405897524	0.0006627319979043674	0.0002126182957605662	0.02280775794514728	-1.044927638055978e-06
10.909217428558296	0.00029526153575684585	0.08992941531932604	0.8590966349871493	0.025775568032977137	0.0007434582573055257	0.0002371335611241082	0.023922519333360266	-1.0283725938152099e-06
11.010228701044946	0.0002570550351562075	0.08821548523068953	0.8567358075391388	0.02866140447940487	0.0008328688142557233	0.00026422904491908326	0.02503313866394819	-1.0103796318682988e-06
11.111239973531598	0.00022350677630137445	0.0864216745685678	0.8541907214107402	0.03180440685325899	0.0009317469372351867	0.00029414619017424756	0.026133783322601686	-9.908497766551112e-07
11.212251246018248	0.0001940888615994436	0.08455422624878814	0.85144608252712	0.035219058510364505	0.0010409280426399916	0.00032714556835156583	0.02721845290105623	-9.69683170332244e-07
11.3132625185049	0.00016832780857394092	0.08261953656914886	0.8484866099564496	0.03891963806208889	0.001161301013417873	0.0003635080195084168	0.02828105703371989	-9.467796492570749e-07
11.41427379099155	0.00014579964441926372	0.08062411899196203	0.8452971326972682	0.04292007308542812	0.001293809283822502	0.00040353582129368975	0.02931550376384291	-9.220393795874876e-07
11.515285063478201	0.00012612535417082387	0.07857456797881575	0.8418626877334654	0.04723378212575516	0.0014394516534274235	0.0004475538831192672	0.0303157981880455	-8.95363549979153e-07
11.616296335964853	0.00010896666805117544	0.07647752315512886	0.8381686187619048	0.051873505823331244	0.001599282792010306	0.0004959109612669555	0.03127615092237655	-8.666551184067158e-07
11.717307608451502	9.402217265459681e-05	0.07433963407258362	0.8342006749766265	0.056851128246238114	0.0017744133956576961	0.0005489808900782821	0.0321910957148288	-8.358196091347447e-07
11.818318880938154	8.102373000057513e-05	0.07216752582551168	0.8299451092767444	0.06217748977097293	0.0019660099534967203	0.0006071638237325693	0.03305561530165544	-8.027659548330422e-07
11.919330153424804	6.973318809147991e-05	0.06996776576297696	0.8253887752528946	0.06786219311323331	0.002175294083882003	0.0006708874824498041	0.03386527437174622	-7.674073777851004e-07
12.020341425911456	5.993936642351259e-05	0.06774683152186887	0.8205192222996429	0.07391340437059078	0.002403541398701571	0.0007406083962621198	0.03461635826901034	-7.296623030962559e-07
12.121352698398105	5.1455299896321326e-05	0.06551108058804209	0.8153247881988704	0.08033765119053943	0.0026520798547621373	0.0008168131387845698	0.03530601583196101	-6.89455295789401e-07
12.222363970884757	4.411572472034171e-05	0.06326672157267234	0.809794688521974	0.08713962041624389	0.002922287552018896	0.0009000195426866148	0.03593240454759699	-6.467180127019707e-07
12.323375243371409	3.7774790208554794e-05	0.06101978736982419	0.8039191022069463	0.09432195778233203	0.003215589939770639	0.000990777887824904	0.03649483598863707	-6.013901591908008e-07
