# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:03:55 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./POPC_50C_Symmetry2021.dat
save-folder:	RES_POPC-example
qrange:	[0.005, 0.6]
model:	LUV_POPC
temperature-init:	500
target-X2:	1
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
# Collection of the result parameters (medians only) for each iteration.
# -----------------------------------
	Norm	nv	Rv	Z	d_Chol	s_Chol	d_PCN	s_PCN	d_CG	s_CG	dD_C	r_D_C	s_CH2	d_CH	s_CH	s_CH3	r_PCN	r_CG	r12	r32	T	V_H	V_BW	Con	X2
61	1e-07	1.2404483391260255	402.7683276045179	11.881836584389818	4.057243033782695	2.9712210078951125	4.234770989901017	2.027776954621167	0.9155075632059668	2.452678063221951	26.90859508148437	0.07899331843934337	2.485851122098086	9.0	3.05	3.2902779014041164	0.32456238368959406	0.4653412922548729	0.8	1.9007688600458266	50.0	318.9343986538136	30.387689603100906	0.0005084725944623798	3.255644223542506
62	1e-07	1.2177410150358445	409.25431241928374	11.56356725384644	4.481383861753312	2.950996149231865	5.079409279778698	2.1500786987899403	0.8608113356993019	1.7643006202007272	27.337038828880402	0.07482876223070743	2.4931605409563096	9.0	3.05	3.4060360335580473	0.3221212137206013	0.4228133970862112	0.8	1.9415969055950986	50.0	323.97643861668274	30.46069696288513	0.0005242400778855262	3.777130667165598
63	1e-07	1.045547959654401	411.51491165120774	6.194960473223637	4.5063659028828456	2.897737820717881	4.0729864670359275	2.4478573680623144	0.8435919789121737	2.758149085364406	28.277733599697317	0.07357448002799291	2.8153992125798926	9.0	3.05	3.303245294049764	0.33813318786373936	0.41221053635402305	0.8	1.9335028449616374	50.0	312.3134466489286	30.476975593367396	0.0005252092441672655	3.3096172593893534
64	1e-07	1.3597389678830185	405.7682423356544	9.28571822868811	4.353453036176147	3.011445476099802	4.206716144470764	3.1880831922505073	0.7630714408150893	2.4815183292334217	28.18840185942898	0.07075289210978937	2.52718044656216	9.0	3.05	3.348836557243439	0.2879160447489543	0.44004943770788446	0.8	1.7904042260212045	50.0	331.85784199944123	30.402368575260446	0.0005362354172272982	3.5531773986050985
65	1e-07	0.7656368349452131	498.1958945045102	14.686490789316561	4.475517943843085	3.0149817915642365	4.029993740403626	2.5147937896913133	0.799030909459916	2.575907748376691	28.720413990994935	0.07717677743399638	2.542075000670721	9.0	3.05	3.0718011866389525	0.3077803271741597	0.4281915611827405	0.8	1.9562693784900937	50.0	320.58554349065236	30.43205269958962	0.0005131484330578121	3.751906512777546
66	1e-07	0.9368222170825715	481.7714967945742	11.325787328777226	4.204514800598835	2.850028552023527	4.435412263052965	2.145785691201098	0.7996577582827993	2.3768504769492167	26.780616424217996	0.07758456616032725	2.566014076226923	9.0	3.05	3.4651841477606653	0.3383211673041808	0.45299898706257097	0.8	1.8157457632440048	50.0	322.8197921936274	30.41899768086928	0.0005350863285504069	3.184604797052444
67	1e-07	1.1567821378787466	392.11187424724864	8.710581153172246	4.520122165466998	2.99371280756916	4.409958922892225	2.335601243843112	0.7925678877507405	2.493149480550672	27.457334200925892	0.07348212744121398	2.7272396273684136	9.0	3.05	3.33935787504547	0.2965414592895099	0.4512264381476169	0.8	1.9429204681085106	50.0	305.5939578021479	30.39401214094066	0.0005150271741905033	3.22178637356373
68	1e-07	0.7211720806880665	522.4551320763034	9.34077497452583	4.423748357088815	3.0329880152076134	4.382973116804321	2.0708507940612684	0.7565379747791364	1.9309875570802044	27.688129714230616	0.07364947787535465	2.5097847766455996	9.0	3.05	3.316294882261873	0.3051027610333291	0.46230322361499493	0.8	2.0110821830309003	50.0	327.4955173316784	30.43946230607041	0.00048245925054430413	3.2044471408701183
69	1e-07	1.298239301220116	399.1914813063444	8.637694687619273	4.286997010759066	3.062844074601905	4.118626784758433	2.887546767195104	0.8623252990473723	2.691770856120715	28.731671224238607	0.07399961174854591	2.542230586607101	9.0	3.05	3.5537259194003976	0.33105087045459786	0.4025106414725617	0.8	1.9102579106201625	50.0	329.7698777453155	30.51387730446656	0.0005326288472625937	3.638597705978782
70	1e-07	0.8430230304299346	454.073872972413	9.893742944275559	4.272911845816244	2.8489073093695643	4.063657202035313	2.7261447682683726	0.8108557300419692	1.6800629785884968	28.775445840771347	0.07657611632039199	2.475681594582827	9.0	3.05	3.2096194408874745	0.29763396129435393	0.43141936381099394	0.8	1.9862134727997027	50.0	314.64036003876294	30.400492833237124	0.0004629441414502041	3.470366877368088
71	1e-07	0.8987849302078846	464.55606269311494	12.155501883173924	4.376901681454882	2.9432359843313614	4.0789505584442525	2.9819992890905818	0.8689806324788252	1.7068664852693467	29.005653119245437	0.07144517237601959	2.5846854764700167	9.0	3.05	3.076997590094999	0.3039284765307511	0.4230404702153775	0.8	1.9462317992516416	50.0	326.916242708016	30.48492714780159	0.0005533947837264784	3.7570771357424215
72	1e-07	0.5756889127560406	520.0890251966824	10.609441482288785	4.24195656659188	2.8830167202174097	3.1732632612219764	2.294260585089215	0.7957601888566475	2.3863009970252107	29.385834130952915	0.07331576109237037	2.3710182444539134	9.0	3.05	3.4380644040098582	0.3263426945253024	0.43276566418015816	0.8	2.0698402245452967	50.0	302.2599199279229	30.520642556890625	0.00042180506427945587	3.4848751109453584
73	1e-07	1.196686402797583	445.2779386855944	9.652712008344524	4.095290859712807	3.1263144881955975	4.501038464125466	2.8638812787448167	0.7657795771247117	1.9572503558864311	28.02945851534274	0.0729404333262283	2.4218691305920266	9.0	3.05	3.6204781641743824	0.32071474830892843	0.42735172546002376	0.8	1.8255161096507166	50.0	340.77825674072824	30.484961123188807	0.0005008803207811353	3.655085507812489
74	1e-07	1.0450000311869099	415.6683772073325	11.337372019324425	4.190581583112277	3.013972945001764	3.770587547906005	1.9424672125195048	0.7573206601721781	3.182419979597903	28.14084708225238	0.07219617178187958	2.826214377516851	9.0	3.05	3.484481104113313	0.345090077555096	0.43371370854002866	0.8	2.0025087170212266	50.0	307.5107163533318	30.530448173187573	0.00045822703684269834	3.4296181256714746
75	1e-07	1.2845723842881713	379.0845013347765	6.242621167542278	4.605962586788128	3.1279598816614507	4.525904425550867	2.116134967341643	0.9287295817347837	2.1409823354500785	27.63058170357723	0.07745578203665343	2.6169634591713224	9.0	3.05	3.6731939267445344	0.31126039108965875	0.44029936267951897	0.8	2.069556649148549	50.0	323.6076484100094	30.407283220630916	0.0005069266820295153	3.429770622143277
76	1e-07	0.9147265937588598	463.47688137557157	9.493107291764359	4.294459693678099	2.9464210351450095	4.336223096702708	2.3499620528130074	0.7389970852770599	2.1955873276345548	27.683058803809693	0.07826102914429112	2.6148221522412585	9.0	3.05	3.3824082942694202	0.29452620405297514	0.46221185735009046	0.8	1.9696285964916227	50.0	323.5415757097665	30.36843864343273	0.0004959473682574633	3.2079796540969476
77	1e-07	0.8797535091903486	464.1826417629669	7.288313027084297	4.178384542734868	3.021451132435564	4.45872579144898	3.1454878119050953	0.8462389034708374	1.5320706965004198	28.547070297497743	0.07311740051992617	2.463943419961398	9.0	3.05	3.3785086413954235	0.29825666830743497	0.414175353431675	0.8	1.8497177809701617	50.0	321.11422672782726	30.430626596445038	0.0005201856821058351	3.5551217740904026
78	1e-07	0.9756644007335121	450.8786681476157	9.807742072831466	4.2121480032570755	3.0055771519947814	4.670507692852224	2.703880597316154	0.8243850413773769	2.2940145867817767	27.791439699833024	0.0724845451056751	2.272676895432124	9.0	3.05	3.550835095420438	0.31303665108269263	0.4137328700261767	0.8	1.8261966662665636	50.0	316.2564176189484	30.477794287394552	0.0004934046151468	3.7667011507967545
79	1e-07	0.7583986826943387	486.47928602260794	5.440327789973681	4.350441570196135	2.8200191503231506	4.087783463903647	2.2686610505332503	0.7856500680370042	1.9009430909853358	27.90058032436093	0.0727680714452113	2.6813946782465643	9.0	3.05	3.5631274535849338	0.312204716767308	0.46041518128415526	0.8	2.0349186271249557	50.0	321.8569777974636	30.441257586228055	0.0005054041163304257	3.1262087751901184
80	1e-07	0.8901379839555851	436.83400762030675	8.756989209080611	4.306045297342293	2.81523862483879	3.943511655579174	3.3005413421190393	0.9138337679015747	1.781430328096283	29.407379461898085	0.07510791412517082	2.593342068046283	9.0	3.05	3.13274405955273	0.27874624027510286	0.4112453620396546	0.8	1.9557291233424474	50.0	313.3139225635208	30.39666800117285	0.00047571045384408326	3.453986813585798
81	1e-07	0.8863272410525594	464.30794731073007	9.090806371941438	3.9693091082180434	3.100367864428101	3.8446785039076468	2.469509894860637	0.7853055296029173	2.355600155253737	27.911021571116805	0.07761715585208516	2.4444507951271777	9.0	3.05	3.3217872465396514	0.2954313378455349	0.4695204094806812	0.8	1.8871095033302197	50.0	318.5198297421917	30.37160875161302	0.00044607024613605996	3.436435735741145
82	1e-07	0.6845976711125773	567.3938187164027	8.011418471862005	4.475767573646737	2.903380616349871	4.7625829068756484	2.538741063108351	0.7656118916242667	2.113019942480259	27.701307474498535	0.0813923112861131	2.402425850025461	9.0	3.05	3.818129017085735	0.3202812496968062	0.42894449792469913	0.8	1.9368439658564762	50.0	336.7842206639706	30.40388485666638	0.0005470537640061352	3.7177653039359764
83	1e-07	0.8131823502434207	476.3820390104222	6.160589974864656	4.005703440479427	2.9843172583349844	4.371738559355968	2.549507433598304	0.8953637754218222	1.9658388614506597	27.28343801423911	0.07495017005561039	2.5125807624336587	9.0	3.05	3.4095600960280747	0.2965170354574723	0.4533449895021336	0.8	1.8381672458988492	50.0	312.73156449464733	30.381005738443825	0.0004768940489937986	3.5095102219495
84	1e-07	0.8627215994667364	480.69996750980397	9.560597799967628	4.298254025167928	3.0615953136758485	4.337970704628336	3.070222896978473	0.761019448486094	2.385019498024291	28.741371695950843	0.0726601682989617	2.3563714081490676	9.0	3.05	3.433054009713222	0.29258026685087013	0.41747195070772475	0.8	1.8792557891760049	50.0	324.6051045121398	30.456172235671612	0.0005156661254966337	3.593447191692029
85	1e-07	1.0377662599833999	438.09046771104465	12.262857416654434	4.482662210149349	3.0057048680248433	4.591421247148223	2.431812533612385	0.9518043633287372	2.1348878867652825	27.187398189468514	0.07519924450814279	2.4163415433569555	9.0	3.05	3.535768811257443	0.2931225535135953	0.4542900799588374	0.8	1.9952745315063118	50.0	321.05546731922436	30.386830764059027	0.0005258296483546943	3.422585479693525
86	1e-07	0.8021899139381431	490.12653112311665	15.827243899860829	4.366341465470122	2.924996451607365	4.29525871797238	2.2927158758084203	0.7952828838019099	1.9851249543974503	27.3521543715947	0.08027766380375774	2.058018375726907	9.0	3.05	3.400077737047619	0.30864892651707043	0.4573278902580298	0.8	1.8942469078468682	50.0	313.17683641777995	30.349505100369075	0.00044777692995120474	3.75605693636923
87	1e-07	0.7843166838650292	509.7570068621211	13.19456351664067	4.040534239867495	3.0545941394316363	4.070283322110504	2.830933132187931	0.8461428044794777	2.0435711885500205	28.219303858986834	0.07352811977634444	2.3711644390835445	9.0	3.05	3.22944468049528	0.27102612693186334	0.45858796266189333	0.8	1.9022857625626992	50.0	326.22416631321886	30.38060089726574	0.00046484790048860155	3.7375593475191184
88	1e-07	1.1535170105756143	395.4630272721276	11.395446706995733	4.514302053310518	3.0545862327877766	4.510235629932677	2.301903093208423	0.8270703672162173	2.108813598837932	28.140530284808833	0.0779247381989934	2.298564019136442	9.0	3.05	3.521728771070782	0.31723011649394556	0.42373218819371666	0.8	2.0592866878554674	50.0	316.10268074417746	30.450686150000834	0.0005203857523035489	3.612114624335908
89	1e-07	1.280267228083648	422.9856856262708	11.3324082852583	4.525393095856608	2.959820754041694	3.6712553941786616	2.249569075296372	0.7551010562420863	2.533027455139582	27.9742063738415	0.07912343086643442	2.624306301959787	9.0	3.05	3.176213308805882	0.34209080403161213	0.4518316849780881	0.8	1.7923693462977872	50.0	335.96822022854633	30.437182327812895	0.000488477486605917	3.184302290409089
90	1e-07	0.7675298284839119	529.4853280326948	10.659396114629311	3.8424978942177193	3.0444298995843515	4.091874970979395	2.4306085410673193	0.9582585101303767	2.0818028925008756	28.011491991440934	0.07830712453136612	2.529907276879959	9.0	3.05	3.179253249660331	0.29652154594877067	0.4542964511314297	0.8	1.9058357674953603	50.0	336.59594025265983	30.389646025019314	0.00047494331738156593	3.618101385242291
91	1e-07	0.7535391972283073	470.82645839098706	5.364089934410418	4.154426298070004	2.812788358955132	3.476483318687608	2.797311741947661	0.6914338764998388	2.0178567668853744	28.853483060937087	0.0776693985327578	2.17306035771099	9.0	3.05	3.4585717636092697	0.31912172662027166	0.4405448445092442	0.8	1.8927599199910121	50.0	310.8517164287236	30.4067986078177	0.00047079457176214947	3.562859397179932
92	1e-07	0.9347080954954724	449.309802274415	9.392127521366282	4.122204588128021	3.0924383736454786	4.411654568658482	2.8759328040150014	0.8933548401571728	2.242678203299878	27.57503500632274	0.07784990207492036	2.3006766503107654	9.0	3.05	3.48297621673554	0.2725289416099722	0.45303870293310855	0.8	1.9466923106668514	50.0	315.58038718660225	30.32295500691806	0.0005588583448058682	3.537662857883579
93	1e-07	0.8524070240395173	470.58514637871184	8.656485501965046	4.4731499253053215	3.0390007891726523	4.250623030924567	3.4419475377578874	0.845389391195169	2.477302979919887	28.95113253644301	0.07368452536748925	2.302634984208987	9.0	3.05	3.4662297106384337	0.30069727370119337	0.39411832690304277	0.8	1.8811957209515258	50.0	317.078803712572	30.438198622531583	0.0005567706730748229	3.5692475535576693
94	1e-07	0.9727836881403109	431.57721026607834	10.092683732792523	4.391321839745542	2.9350234127942283	4.413352301549596	2.610566488542229	0.8370454715811632	1.8923526432279112	28.44305943963216	0.07639374335944256	2.589555190571652	9.0	3.05	3.3492836675954383	0.3298571556326786	0.40447183687541866	0.8	1.9171360589982183	50.0	313.7973830723849	30.471214043776722	0.0005218303035069583	3.595712311906799
95	1e-07	0.7814512661784973	501.749852873969	14.619798702393151	4.137444388198508	3.0478892484256708	4.097660572258353	2.1217914282883403	0.9659164379608282	2.576183932726446	27.698766149513794	0.07894669076975143	2.3989424630314584	9.0	3.05	3.660442964729781	0.3218693663705527	0.4479609136723967	0.8	2.113982894204076	50.0	324.0686785442704	30.438202271334486	0.00045707305897377156	3.6915543307779775
96	1e-07	0.7822780864127702	498.91834697145066	7.22856798838724	4.181681229112053	3.1695910364155235	4.360504795776296	2.4496636729910604	0.7370826856511191	1.716914528796956	27.886401672172767	0.07524226935166071	2.4539999298868596	9.0	3.05	3.645378203840673	0.3299037349673332	0.43262267055893827	0.8	1.8866347004258643	50.0	321.98329584688724	30.453185412632486	0.00047192574727817407	3.5325701682675748
97	1e-07	1.3333446126598913	400.4032620845296	12.990911239202031	4.241497846557841	3.0680337899796575	4.3052745036178015	2.809371097125726	0.8716045886500832	2.0778632657617333	28.32413079739625	0.07470466541563116	2.6438103081443916	9.0	3.05	3.5837107339546876	0.2948110454367425	0.43720152467939205	0.8	1.9623200037392403	50.0	333.47670244214584	30.423404055391874	0.0005372945669179102	3.7798239370631466
98	1e-07	0.7303473441245372	512.9754577786899	12.893166446584795	4.482675531493995	2.952659234526132	4.229248815522693	2.0821582457334835	0.596474944214036	2.6878474361852605	28.013090606445317	0.06981085444615215	2.75408168392778	9.0	3.05	3.4466581784477803	0.3190639467105731	0.45076377746415824	0.8	2.0536173733019045	50.0	318.4998112097963	30.49301429034798	0.0005057117110205372	3.642601812496122
99	1e-07	0.9278666589817185	469.27904093374667	7.817925551989557	4.027716972211702	3.023639763494802	4.395626969054041	2.9227317674212463	0.7411974960601866	2.5740777665616554	28.616300814976537	0.07623128989868842	2.474879425893044	9.0	3.05	3.3549753252676813	0.308185557398643	0.41102009685682755	0.8	1.818683606315124	50.0	327.5313755603014	30.407674620806212	0.0005616264792526104	4.083386173990758
