# -----------------------------------
# SAS_MoCa Version 1.4.0
# Fri Apr 24 10:55:44 2026
# -----------------------------------
datafile:	./POPC_50C_Symmetry2021.dat
save-folder:	RES_POPC-Symmetry2021
qrange:	[0.005, 0.6]
model:	LUV_POPC
temperature-init:	400
temperature-gain:	50
target-X2:	0.005
data-binning:	1
error-scale:	1
iterations:	100
processes:	64
plot-only:	False
state:	0
# -----------------------------------
# Collection of the result parameters (medians only) for each iteration.
# -----------------------------------
	Norm	nv	Rv	Z	d_Chol	s_Chol	d_PCN	s_PCN	d_CG	s_CG	dD_C	r_D_C	s_CH2	d_CH	s_CH	s_CH3	r_PCN	r_CG	r12	r32	T	V_H	V_BW	Con	X2
64	1e-07	1.096212463159251	419.53601424474	9.297476562784698	2.4372268573640254	2.869067866617924	3.765166465952583	2.488261741825044	0.8857798733174311	2.4904686417352075	28.96339365176537	0.07716109825568969	2.5447524988819445	9.0	3.05	3.681327577742485	0.2817266936197385	0.445910580475634	0.81	2.12137420266352	50.0	333.23455782224005	30.459689198249066	0.00047334195548443843	3.6921613684605754
65	1e-07	0.9868811806196912	442.32041536957445	6.846539627148792	2.620549658204103	2.8424575669067074	3.8657129736561493	2.437577265949126	0.9250152543382801	2.632042431685182	28.152938225218875	0.07747934295390649	2.628994109619437	9.0	3.05	3.450173615180484	0.29974739683456053	0.45473728597816554	0.81	1.982646691524467	50.0	327.45148439099336	30.432521237103938	0.00048304875252848676	3.3477407270128934
66	1e-07	1.0967179421543036	410.4750432608567	9.055387001987276	2.6952089780988384	3.051824383902691	4.222956188560791	2.4833554307571983	0.8037760218322695	2.3560671260093384	28.138505641067397	0.07612421018727508	2.4014270833588602	9.0	3.05	3.4068803010591178	0.28451745705926024	0.46031070332530305	0.81	2.152532897873283	50.0	325.6960746209498	30.377564869308053	0.0005010278827888186	4.146691116377092
67	1e-07	0.8947070494303146	448.85011993360536	8.371607133952107	2.6608910130772636	2.9310007066714467	3.729939255342117	2.4997560784889177	0.8362166513635139	2.5207794790551166	28.817364442641303	0.07451658401424316	2.597674652421929	9.0	3.05	3.4401478300453605	0.2898661725467624	0.44788016267004854	0.81	2.044205789237426	50.0	321.6093849051861	30.488447239601506	0.00048575201580566347	3.483237422809991
68	1e-07	0.9649113181384195	436.22403979306216	8.778869566991425	2.6002855601097594	3.0334451516850436	4.150404554605963	2.477209247333059	0.8135115433230649	2.508813887381423	28.202912235144115	0.07591281848674353	2.4969039251975547	9.0	3.05	3.599111162004543	0.291173863872824	0.4473292163827577	0.81	2.065735571199334	50.0	319.19108256729567	30.47360487724347	0.0004836804285997887	3.5946541882342453
69	1e-07	1.015195708987268	443.0411193602432	12.220959020971508	2.7414925566295274	3.0214686123485377	4.281555440628423	2.6145076252585224	0.7484163648854775	2.390697759012491	28.34056996007469	0.07479814995419772	2.4889767978388937	9.0	3.05	3.442013738955596	0.29222326881089045	0.4418115411937078	0.81	2.0273060207622198	50.0	327.2386726159843	30.436143465846744	0.0005388964744663612	3.567960170371529
70	1e-07	0.93530172544813	436.55557792798913	9.802651252053264	2.631338107323461	2.9604832524110454	4.107359245717432	2.5027089293005877	0.7824352966767159	2.568025761401536	28.685967727514605	0.08184010628994975	2.581829865440896	9.0	3.05	3.399921225901089	0.2963035286110046	0.43621322986177113	0.81	2.150937807139677	50.0	321.7560083628568	30.36062755365262	0.0005395203621782188	4.222358526004766
71	1e-07	1.077148859906394	410.3621422412244	6.503742887937361	2.6933466332365503	2.9193160377073686	4.176301821602079	2.3940091238070615	0.8547121136516485	2.475474039688608	28.119147427369754	0.07859005317387957	2.603331156823403	9.0	3.05	3.3425121753718656	0.2965060505422092	0.4536590337855787	0.81	2.122450454709683	50.0	325.49986035314794	30.41505221832768	0.0005371464594397275	3.847911290722052
72	1e-07	1.157566311532967	391.67367414090387	6.314906291491096	2.810372405913288	2.910543572128164	4.572034041632645	2.4834025952276995	0.6838342420050245	2.46336178842343	28.13683463183265	0.07652112055873654	2.534115796430298	9.0	3.05	3.68341514699806	0.2844610174169303	0.43789632525400374	0.81	2.093780163179296	50.0	318.69824459861	30.398032038660123	0.0005276613223403091	3.475091697353667
73	1e-07	1.207299163636229	390.1405447776499	12.304070011450106	2.7305175680206393	2.9935314866554013	3.862481987162537	2.584505017889857	0.8083091118927835	2.3875296140420827	28.681097924149363	0.07779271931794095	2.7086756687556726	9.0	3.05	3.4541518871855406	0.2753991328841949	0.4612160224210773	0.81	2.1496846824916975	50.0	323.9065201998834	30.356126393203418	0.0005303626944226755	3.8641155568374654
74	1e-07	0.7981090969340495	490.6802418081755	8.229994945649642	2.6534273524933227	2.955696530956459	4.356009483155118	2.467925558312558	0.6819126654901568	2.513420874757359	27.943450539261924	0.0764736760319061	2.5766252685621316	9.0	3.05	3.409408336709748	0.29986011189027034	0.45422160726117666	0.81	2.0184099336582118	50.0	323.90987977925704	30.4171920826576	0.0005479325338732649	3.4368770735267726
75	1e-07	0.8245743804408058	449.33174745186636	5.747946290456847	2.805707906777145	2.999095332124701	3.8704656514663167	2.419531692469919	0.8018122726334048	2.501746913559141	29.051370699619895	0.07754144161920885	2.5414949508178517	9.0	3.05	3.3118325411335587	0.274483753623079	0.44272252903219916	0.81	2.059216790357803	50.0	320.1356316527552	30.396142485957814	0.0004886850544554381	4.023993371090773
76	1e-07	0.8389280035324989	479.0302878375746	13.205321049433797	2.579982089480588	3.0953187073787882	4.1221848002421835	2.541572147384491	0.7811462287382928	2.40152190893015	28.166544765311055	0.07326501794355363	2.437507080777946	9.0	3.05	3.6136568671899565	0.28766608007943667	0.45322741976988984	0.81	2.032434194812891	50.0	320.2425512396588	30.465127664145957	0.0004726389594109804	3.6566008323620802
77	1e-07	0.9205632856967101	430.93028448865084	7.10511569035667	2.6853061902961106	2.9434562519617367	3.6319635108266994	2.5384704077312126	0.8514945181017384	2.428968591025545	28.60271824984075	0.0792737963202188	2.518931573995671	9.0	3.05	3.400489590561956	0.27933266776794835	0.4712516035809406	0.81	2.1120815482680197	50.0	319.57347123776486	30.326630030352963	0.00048724733324955827	3.3502325204564536
78	1e-07	1.1159169280884322	406.490337728711	10.090293042048469	2.8778079643450485	3.028500701766611	4.139432329744705	2.525595974611785	0.7999408742840636	2.5507479298378772	27.636201955383545	0.08041012911867579	2.5598378259442316	9.0	3.05	3.3137464445067755	0.28704306990358647	0.4714449058772338	0.81	2.021870807680065	50.0	314.7054495190555	30.33549726209379	0.00048384526235459313	3.869904036191437
79	1e-07	0.9710324530483732	436.57397469716943	10.459197384564721	2.6294594783636533	2.967445660976976	3.8802880760565452	2.506727481902578	0.9138373652439146	2.4894176968821125	28.62391082392297	0.07881909801038148	2.5643106419541644	9.0	3.05	3.332786391159919	0.28620894164578803	0.44490457343605916	0.81	2.0556428149508137	50.0	323.566063283881	30.403116950069254	0.0004706459249932842	3.660951903780666
80	1e-07	1.1877263643293487	425.4847293398533	10.364063399262763	2.772393995630791	2.9603676056237487	4.192594054312103	2.508836178930214	0.8531848390343204	2.2931904139119643	27.949189507276824	0.07673415797982003	2.5208902887373488	9.0	3.05	3.383912746697722	0.29876321138830336	0.4538012586273071	0.81	1.9285583276997573	50.0	335.0192672037665	30.423728539040017	0.0005319996982523312	3.5090163760019784
81	1e-07	0.9168277410529937	442.07669858332184	8.888103903541596	2.4923354330016556	2.968247781732729	4.2994289574815765	2.3898878124052967	0.7719912631355734	2.471870397689364	27.746734722008355	0.07503382436846585	2.528572069981896	9.0	3.05	3.4779052496145133	0.29789898969690953	0.4612128569583798	0.81	2.0828444143164684	50.0	314.8274311877211	30.409844205137528	0.0005300101206600589	3.3986989218917874
82	1e-07	0.738183443302873	493.32993065819346	12.528338206541495	2.6045887682903786	2.8988789129244013	4.38923643632375	2.4968032019372273	0.9124839977532899	2.406190306067594	27.067120469257773	0.07720255666770123	2.6133932735395367	9.0	3.05	3.1502290942618583	0.294338249163227	0.4695030845018613	0.81	1.9645746721213158	50.0	304.1448103141652	30.380481323073056	0.0005389907399399568	3.5210415973396527
83	1e-07	0.898178130219498	442.0973523092013	10.26512929893017	2.58370060131552	2.940146450087651	3.776667843350086	2.45408954969653	0.843998577924334	2.5011118873695244	28.94519288966979	0.08321128089953864	2.558550309992661	9.0	3.05	3.019810428131621	0.26411367924763696	0.45312301808052163	0.81	2.0612858010041686	50.0	321.2071798026509	30.286356674275556	0.00045542251858406754	4.280210043858153
84	1e-07	0.5696111923536962	541.2489774015426	10.781221802113363	2.5943880323724127	3.1056655263903425	3.9684007720342263	2.447249434394168	0.9118238794277838	2.522733211167973	28.136450000089916	0.07868429340782873	2.453337398195637	9.0	3.05	3.2678805492279692	0.30118857473564725	0.44656976675482174	0.81	2.075823364602357	50.0	305.5154986088802	30.38373841154857	0.00047960240111037135	3.544223838943704
85	1e-07	0.6942630264721534	497.66776830773944	9.417506559559339	2.6808217272296835	2.953433611666522	3.850507356234292	2.5236263581016347	0.7504472181780762	2.4914279671363753	28.876690293959932	0.07759174016447377	2.529409112854971	9.0	3.05	3.2438884072790897	0.2803987590768394	0.4452327399507713	0.81	2.0328402684721736	50.0	314.4710728840402	30.388679465249446	0.0004633054719768134	3.5235409713944055
86	1e-07	0.9794116988046689	421.0854604713446	9.029719889616569	2.5809670007527075	2.977432893049248	3.7604381048835562	2.4418930295005894	0.741010394806954	2.524628028108677	28.988640775768644	0.0778044455344355	2.5512724716071764	9.0	3.05	3.5145380457141626	0.2965021939899005	0.44322601096333536	0.81	2.10800336000781	50.0	318.3680947551951	30.461860136667497	0.0004826767049035692	3.48176486744869
87	1e-07	0.9509308894012671	452.0103860708432	10.271940298925262	2.6315177796955935	2.9520771652047566	4.215654324084723	2.5827937058462256	0.9821428992685046	2.4061010413349817	27.723248297375005	0.07555496347540494	2.5031105443651085	9.0	3.05	3.6202834197784286	0.3010036148680672	0.44895586796416687	0.81	2.059261061838551	50.0	322.8505578683582	30.44125174399739	0.0005369410190889637	3.4405284289320717
88	1e-07	1.0720929233529557	411.48283864328175	9.302920998336365	2.545038919129181	3.081262390921504	3.4948042750290056	2.523907933966978	0.837461068253685	2.462969446187181	28.768108525755526	0.0713175682630434	2.5325460049011235	9.0	3.05	3.3249837808894203	0.2925436649864527	0.4697432706757771	0.81	2.0629148265489268	50.0	322.90576973498025	30.503285836892967	0.0004946333454505552	3.5581620426973393
89	1e-07	1.4148087745398927	359.2465406800188	6.0579306165974645	2.6005900589687414	2.9013300779356825	4.269186932235628	2.555467800411377	0.7461071725660268	2.4888353884761343	28.464871440200238	0.07515633497140324	2.5699757086822768	9.0	3.05	3.323673034960329	0.29845998468659596	0.43417980621347757	0.81	2.042319928521608	50.0	324.63842931234507	30.458916323953787	0.0004805003180999103	4.203440730731248
90	1e-07	1.0357094818300001	441.70892744869474	10.987319117703391	2.700900203777994	3.0494164814685094	4.025343482976346	2.55590255588052	0.8030364172157469	2.4209231236602955	28.359066680119238	0.08167671584590648	2.519090807383395	9.0	3.05	3.593799502310429	0.28877654758019716	0.4580776747390543	0.81	2.110428208848296	50.0	333.94312113933694	30.35195467350958	0.0005182426986698274	3.714449075086184
91	1e-07	0.9592098407903373	439.247325155082	12.815614700523717	2.509036883685464	2.976940530157485	3.930762078452334	2.5630748078042758	0.8460369188062763	2.4590987124512105	28.286873737967177	0.07683826034365657	2.4987882047849235	9.0	3.05	3.527165027711341	0.2935322790846775	0.45261688275230055	0.81	2.061143374201034	50.0	317.96713921693515	30.387290257070326	0.0004824907071100279	3.6017437903415623
92	1e-07	0.7508562955975892	486.46796373487723	9.213143096953468	2.7202527142950403	2.8545107697644863	3.8465573536921545	2.4139809569214137	0.8669999998275063	2.5079755158276065	28.21459721845643	0.07726370717534889	2.5211965433803742	9.0	3.05	3.607677139846597	0.28893412063638263	0.4647905407976151	0.81	2.0926583748225642	50.0	316.93917794814485	30.39589870681484	0.0004962431186462017	3.256641300883997
93	1e-07	0.6285544812465157	579.8435167272365	13.175955292385751	2.590288289906312	3.0483717649069217	4.607792292928424	2.3539290886521074	0.7464243493482609	2.4388688642224086	27.220632185255397	0.07529045728073479	2.504311047623722	9.0	3.05	3.5540131570694884	0.29029132710523015	0.470702429016485	0.81	2.03259214539623	50.0	329.4298079607525	30.396553913959174	0.0005818587969107193	3.875369275596229
94	1e-07	0.7427322235388923	477.9819220169375	9.716750402332336	2.53726596055573	3.201506027553794	4.092641122393954	2.4305941463473055	0.8224910421267326	2.4477684813646188	27.588794071343795	0.07336137495788768	2.4963773674691634	9.0	3.05	3.5535357646945793	0.30146434767344066	0.4731141720406422	0.81	2.095758955176632	50.0	304.00348768503903	30.43776754852835	0.0005127109896190266	3.267584170048121
95	1e-07	0.6286526350075596	515.0325830714264	6.246022962069327	2.673572509621925	3.120521482417665	3.5349865066210047	2.6565947080417267	0.9287474611233721	2.5364166084209625	28.705136396292815	0.07838840841628485	2.4937344590452764	9.0	3.05	3.4888249159734825	0.28305683695415534	0.4543198608310893	0.81	2.0568096012127604	50.0	314.43771641003127	30.369083718091034	0.00047788659481116155	3.2840406802550954
96	1e-07	1.0959331624660014	444.3171720789593	17.08845474598722	3.023537020744965	3.111383559471791	3.9500288448307983	2.4757486085361085	0.7506819980792929	2.376763921093641	28.42067783492995	0.07909232050553243	2.5747115445828332	9.0	3.05	3.1765416918527376	0.27800773188374395	0.4715104544289054	0.81	2.002803552083335	50.0	338.8183125165113	30.33086890880919	0.00046665052006907866	4.151805181154005
97	1e-07	1.8026244867709658	305.5168256234973	8.031831818315258	2.927368520178193	3.025437887719908	3.9492824681148426	2.466944003830704	0.8130136834504799	2.5363239126141615	28.882690031269235	0.07596953550234882	2.5435443514565383	9.0	3.05	3.326618565696146	0.2873229476566671	0.43983431084633673	0.81	2.1434981184096213	50.0	318.37633593395014	30.40535748416998	0.0005452580912615098	4.681259227688995
98	1e-07	0.5987453883617634	542.8120584523297	9.678352450777828	2.78729208063686	2.9018483823604266	3.9493631539558787	2.584288629813856	0.8669485325503808	2.4689855160606853	28.028410975751225	0.07697833833548234	2.464761417676595	9.0	3.05	3.035972530583758	0.28606924334483175	0.46414142894651444	0.81	2.004590751270974	50.0	312.9143715063027	30.347491740798237	0.0005203201610183607	3.3390655322817517
99	1e-07	1.2736654425581262	369.96956506384436	9.678879099820447	2.540843636526329	2.8165295579987037	4.042739455747556	2.5895973966536454	0.9093577837029849	2.4588031629626816	27.721439665459844	0.07035900657450109	2.5970695605528107	9.0	3.05	3.240669394376366	0.2963014640586607	0.4717686684422478	0.81	2.1431826813458583	50.0	311.80262852296624	30.48890358182935	0.0005608836375975074	4.597750582540684
