# -----------------------------------
# SAS_MoCa Version 1.4.0
# Fri Apr 24 10:55:44 2026
# -----------------------------------
datafile:	./POPC_50C_Symmetry2021.dat
save-folder:	RES_POPC-Symmetry2021
qrange:	[0.005, 0.6]
model:	LUV_POPC
temperature-init:	400
temperature-gain:	50
target-X2:	0.005
data-binning:	1
error-scale:	1
iterations:	100
processes:	64
plot-only:	False
state:	0
# -----------------------------------
# Probabilities of finding a quasimolecular group at a position z (Angstrom) (distance from the bilayer center).
# SLD column: SLD contrast (difference from suspension medium) as a function of z; unit Angstrom^-2.
# -----------------------------------
z	CH3	CH	CH2	CG	PCN	Chol	BW	SLD
3.0320960815165896	0.2706180360086471	0.013055119704326275	0.7163205563170042	2.996292510655576e-06	2.6756663693075757e-10	5.013843430526383e-10	3.2909016948016444e-06	-2.2940384417199424e-06
3.1331659509004757	0.26359645893492695	0.01392201562039688	0.7224739837604807	3.649769388189645e-06	3.4650908401251513e-10	6.194313970312878e-10	3.890943657418684e-06	-2.2680465762219664e-06
3.234235820284362	0.2565358544771492	0.014830181777452796	0.7286249321639771	4.438293208319781e-06	4.480080741506802e-10	7.64394855245563e-10	4.592071863422694e-06	-2.2418861090007013e-06
3.3353056896682487	0.24944927137853531	0.015780251885077468	0.734759677395875	5.388103198559396e-06	5.782899033077462e-10	9.422027994228562e-10	5.409713836138572e-06	-2.215603746902939e-06
3.4363755590521348	0.2423494696913938	0.016772758241222225	0.740864878619884	6.5301802717206834e-06	7.452361792636567e-10	1.1600404129538e-09	6.361359697596617e-06	-2.1892451898910592e-06
3.5374454284360213	0.23524888539472566	0.017808122827716707	0.74692762157141	7.901031365048745e-06	9.58806133427385e-10	1.426605658677918e-09	7.466787671243274e-06	-2.1628550044029187e-06
3.6385152978199073	0.22815959737960456	0.018886648464879065	0.7529354592747483	9.543589508382144e-06	1.23156185351709e-09	1.7524145868460502e-09	8.748306003744831e-06	-2.1364765046530845e-06
3.739585167203794	0.2210932969031096	0.02000851008896184	0.7588764500221928	1.1508244130348047e-05	1.5793202565812656e-09	2.150165409005507e-09	1.0231011157906704e-05	-2.1101516421274004e-06
3.84065503658768	0.2140612595940176	0.021173746219165956	0.7647391924496214	1.3854017482213612e-05	2.021960815746511e-09	2.635172054436425e-09	1.194306185817943e-05	-2.083920903450855e-06
3.9417249059715664	0.20707432007584164	0.022382250683533996	0.770512857557038	1.6649904482138366e-05	2.5844243032624746e-09	3.225879760605489e-09	1.3915968259230552e-05	-2.0578232167364426e-06
4.0427947753554525	0.20014284925526443	0.02363376467514239	0.7761872175368661	1.9976394745502595e-05	3.2979453133101727e-09	3.944477375031596e-09	1.61848951541095e-05	-2.031895866450963e-06
4.143864644739339	0.19327673430669776	0.024927869211600936	0.7817526712874054	2.3927197053641514e-05	4.2015703096523645e-09	4.8176235048865095e-09	1.8788977745997593e-05	-2.0061744167629348e-06
4.2449345141232255	0.18648536136672503	0.026263978071890227	0.7872002665037497	2.8611188003872244e-05	5.344023671649389e-09	5.877306489769208e-09	2.1771648075441563e-05	-1.9806926432686823e-06
4.346004383507112	0.17977760093566342	0.027641331284980985	0.7925217182535493	3.415460805424008e-05	6.785996995663244e-09	7.161861445386469e-09	2.518096972539381e-05	-1.955482472925693e-06
4.447074252890998	0.17316179596754247	0.029058989244444066	0.7977094239602371	4.070352959853264e-05	8.602952103218878e-09	8.717171390717293e-09	2.9069977929101744e-05	-1.9305739319581084e-06
4.548144122274884	0.16664575261452155	0.030515827522343487	0.8027564747316852	4.842662304769227e-05	1.0888546221761047e-08	1.059808379496496e-08	3.349702167891096e-05	-1.9059951014382476e-06
4.649213991658771	0.16023673357726584	0.03201053245407978	0.807656662987686	5.751824811456297e-05	1.3758809107577695e-08	1.2870078837147147e-08	3.8526103896358093e-05	-1.8817720801909473e-06
4.750283861042657	0.15394145399914205	0.03354159756349526	0.8124044863551192	6.820189855651003e-05	1.7357227009222707e-08	1.561123134269041e-08	4.422721517670478e-05	-1.857928954614594e-06
4.851353730426544	0.1477660798293645	0.03510732089445321	0.8169951478151487	8.073402947593386e-05	2.186091793311451e-08	1.891451483895168e-08	5.0676656085708033e-05	-1.834487774964727e-06
4.952423599810429	0.14171622856847158	0.03670580331125334	0.8214245521022925	9.540829685773924e-05	2.7488117361687577e-08	2.2890503555798175e-08	5.795734247411099e-05	-1.811468537603279e-06
5.053493469194316	0.1357969722988007	0.038334947825646434	0.825689298370675	0.00011256023927563642	3.45072341681429e-08	2.767053659909355e-08	6.615908780810462e-05	-1.7888891726794581e-06
5.154563338578202	0.1300128428929967	0.039992460002874486	0.8297866691582336	0.00013257243156074647	4.3247783846649915e-08	3.3410418065909844e-08	7.537885611332914e-05	-1.7667655366773666e-06
5.255633207962089	0.12436783928506055	0.04167584949310583	0.8337146156950719	0.00015588013962647757	5.41135613130646e-08	4.029473768378257e-08	8.572097881943727e-05	-1.7451114092410277e-06
5.3567030773459745	0.118865436681048	0.04338243272788655	0.8374717396175478	0.00018297750450867577	6.759847952054722e-08	4.854190878773748e-08	9.729732860470334e-05	-1.7239384936700536e-06
